"","very","how","much","all","most","about","really","rather","quite","right","almost","actually","indeed","simply","especially","clearly","nearly","exactly","little","highly","fully","slightly","hardly","completely","relatively","largely","entirely","extremely","fairly","totally","absolutely","partly","widely","pretty","somewhat","perfectly","mostly","essentially","precisely","greatly","approximately","purely","sufficiently","roughly","barely","wholly","thoroughly","strictly","substantially","broadly","differently","fucking","positively","utterly","partially","half","terribly","dead","technically","vaguely","halfway","fundamentally","enormously","distinctly","incredibly"
"balanced",0,0,0,0,0,0,0,0,0,0,0.0534715256692767,0,0,0,0,0,1.18217177212665,1.97568722398786,0,0,1.63528685971284,0,0,0.719799838802095,0.465026145030075,0.370182847301047,0,0,1.83545494098863,0.419393609627725,0,0.325839601600637,0,0.0337535994940726,0.651438396182854,4.30446742668827,0,0.453372013271747,4.19643405451239,0,2.43316273182077,0,0.784105870700691,2.76532167076987,0.0569426668659268,0,1.08870959222926,0.14693991095848,0,2.39563777482698,1.74426130818475,0,0.155327328788516,0,2.08831542034876,0,0,0,0,0,0,0,0,0,0.02161393360913
"unlawful",0,0,0,0.981677754943958,0,1.69616490784776,0,0,0,0,0,1.12778546061987,2.51363494149364,1.2836218823675,0,3.66518274605968,0,0,0,0,0,0,0,0.971850816169391,0,0.408638402331688,0.726146373967106,0,0,1.0128217384318,1.88754215076402,0,0,0,0,0,0,1.358003732605,0,0,0,0,0,0,0,3.1166141760628,0,1.23433749083775,0.759147692471178,0,0,0,2.76045261374633,3.34169126787315,0,0,0,0,2.60690932170429,0,0,1.49931061085827,0,0,0
"notorious",0,0,0,0,1.59464247271616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635114723064234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"indoor",0,0,0,1.35473382242157,0,1.86349336405896,0,0,0,0,0,0,0,0,0.471776688138948,0,0,0,0.247066147344186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08585178554058,0,0,0,0,0,0,0,0,0,0,2.62399729279761,0,0,0,0,0,0,0,0.224484485951423,0,0,0,0,0,0,0,0,0
"enhanced",0,0,1.17597077638887,0,0,0,0,0,0,0,0,1.1009840170349,0.759208563461425,0,0,1.138263412051,0,0,0,0,0,2.45234435559319,0,0,0,0.176019848924107,0,0,0,0,0,0,0,0,0.297497574583426,0,0,0,0,5.84549939420546,0,0,0,0,0,0,0,0,3.43453862866116,0,0,0,1.8546821531474,0,0.154198124868245,0,0,0,1.08463831841947,0,0,0,2.62077157390754,0.571218701468564,0
"satisfied",0.162124071745647,0.104497215048654,0,0,0,0,0,0,0.325857185115366,0,0,0,0,0,0,0,0,0,0,0,1.74418058604898,0,0,3.27069778450606,0,0,1.0762284189123,0.403702060036318,0.184504305728846,1.38530031548435,0,0,0,0,1.57017338567356,0.845425911052762,0,0,0,0,0,0,0,0,0,0.752921568825059,1.6251225336722,0,0,0.435604740803799,0,0,0,0,1.06218571958271,0,0,0,0,0,0,0,0,0,0
"virtual",0,0.806325459906959,0.230876412531028,0.843845515651292,0,2.22607454112372,0,0,0,0.720267263908499,0,0,0,0,0,0,0,0,0.676797924881369,0,0,0,0,0.816300174339996,0,0.201403245607451,0.827940594807454,0,0,0.320176362615419,0,0,0,0,0,0,0,0.376197209018696,0,0,0,3.09786740785339,0,0,0,0.667475923376522,0,0.0101928730636895,0,0,0,0.0994009270620853,0,0,0.295056209784499,0,0,0,0,0,0,0,0,0,0
"unprecedented",0,0,0,0,0,0,0,0.531811320432896,0.955483105139856,0,3.68540732516581,0,2.51437881053419,1.42606087026566,0,0.00320199385483613,2.86726688480464,0.946077179786432,0,0,0,0,3.10680286377294,1.7466922251988,0,1.61043623053932,2.15790886476507,0,0,2.00929769113079,1.91659370572541,0,0,0,0.799295291722319,0,0,0.953647477703741,0,0,0,0,0,0,0,3.60752491714035,0,0,0,0,0,0,0,2.83069474697432,0,0,0,0,0,0,0,0,0,0,0
"architectural",0,0.227429996831944,0.722365739392204,1.12838304833328,0,1.74885899251933,0,0,0,1.43699376165921,1.11348400207898,0,0,0,0,0,0.258475716816145,0,1.0875825115273,0,0,0,0,0,0,0.216750637644606,0,0,0,0,0,0,0,0,0,0,0.789871788036244,0.670787233404808,0,0,0,2.87981021535479,0,0,0,0,0,1.62065388660549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47004369460922,0
"departmental",0,0,0,1.98557422427352,0,1.14123676566711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881592844558301,0,0,0,0,0,0.433817516155242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"luxury",0,0,1.27018275612681,1.08576159688628,0,1.62988518951437,0,0,0,1.20866213455101,0,0,0,0,0,0,0,0.286718786828041,2.23787220016121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441709551828025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"photographic",0,0.432637026245343,0.213071537905522,1.1907167263899,0,0.972316095634707,0,0,0,0.854256074024021,2.71380775481268,0,0,0,0,0,1.97857995813523,0,0.486908113707737,0,0,0,0,0,0,0.899932268083976,0,0,0,0,0,0,0,0,0,0,1.2986577919229,0.855560730491243,0,0,0,2.50218715961276,0,0,0,0,0,0.962790734570719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fragile",0.324590153020761,1.07532320035931,0,0,0,0,0,1.19895651492638,0.529418342529925,0,0,0,0,0,0.500258981014484,0,0,0,0.110281970689959,0,0,0,0,0,0.40082330250208,0,0,1.50914584516166,0.0153440751391167,0,0,0,0,0,1.78430732332205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270495912454256,0,0,1.05641173839377,0,0,0,0,0,0,0,0.983395618972283
"swift",0.287647035879775,0.497114584550717,0,0,0,0.997594738978781,0,1.14478401593168,0,0,0,0,0.484394230806692,0,0,0,0,0,1.78001417324202,0,0,0,0,0,1.37979034679091,0,0,0.375565288697042,1.37427917843828,0,0,0,0,0.387122821412423,0,0,0,0,0,0,0,0,0.316828371766173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83086839308989,0,0,0,0,0,0,0,1.85972630788099
"trivial",0,0.32579942832052,0,0,0,0,0,2.05874912663792,0.564143029766406,0,2.00516954014061,0,0.65117921050445,0,0,0,0.652145901561235,0.709414203886706,0,0,0,0,2.96344691174147,0.787884662103779,1.6353057462369,0,1.00737613521202,0,1.93973975551083,0.247267476664794,0.358816972517207,0,0,0.817112579539132,0.947227300211949,0,1.82526974292902,1.98552987027493,0,0,0,0,0,0,0,0.26898377385759,0,0,0,0,0,0,0.113051751525609,2.77211822071596,0,0,0,0,0.826373872321833,0,0,0.13518473364364,0,0,0
"obscure",0,0,0,0,0,0,0,2.08768533458988,0,0,0,0,0,0,0,0,0,0,0.158378879472646,0,0,1.16054284791848,0.71959698313923,0.516850200762041,2.81684990818486,0.72022255815628,0,0,1.3771381971524,0.749955683570832,0,0,0,0.211705841948204,2.64601723306016,0,0.0912913505217414,0,0,0,0,0,0.530763073501735,0,0,0.251094645812834,0,0,0,0,0,0,0,1.59620196339201,1.81916062423061,0,0.84582740410093,0,0,0.119757378267544,0,0,0,0,0.124573279749718
"surplus",0,0.536930919950604,2.08971238192018,1.56989046673637,0,0.561143698549159,0,0,0,0,0,0,0.392568701985237,0.234086667215416,0,0.055403388413581,0,0,1.63163843984319,0,0,0,0,0,0,0.175858259384589,0,0,0,0,0,0,0,0,0,0,0.348870711572441,0.60892381294329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813973997110771,0,0,0,0,0,0,0,0,0
"contractual",0,0,0,1.96897869316207,0,0.523839162821451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236246297905931,0,0,0,0,0,0,0,0,0,0,0.0957052894660793,2.51910398179226,0,0,0,3.54939478314877,0,0,0,0.535222594805366,0,1.47925723898664,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12784123002409,0,0,0
"raised",0,0,0.310069077754799,0.0861444706390677,0,0,0.218947476376565,0,0,0,0,2.75239372064391,2.22465317173194,1.74938880262172,0,1.90931909515313,0,0,0.285624549502294,0,1.20340086493455,4.23787309870569,2.22954403499054,0,0,0.979720514662155,0,0,0,0,0,1.92223245219283,0.000804338429550126,0,0.543322382770501,0,0.949619850532487,1.59971946097655,0.75547708353965,2.45580793767003,0,0,1.40312752977773,0,2.80949779132632,0,0,0,2.7502733537907,0,0,0,0,0,2.72702483913855,2.08247997127408,0,2.69931972425916,0,0,1.23273821887472,0,0.664198032445296,2.44455149683236,0
"prolonged",0,0,0.999466150295788,0,0,0.246206769478285,0,1.53763186430678,0.0204790285061499,0,0,1.42946370780588,0.396335324231436,0.602581889855763,1.14160439690753,1.18641787226805,0,0,0,0,0,2.88525642908365,0,0,1.30427758102776,0,0,0.443727797697707,1.17357154020411,0,0,0,0,0,2.09419326880115,0,0,0,0,3.49158635425069,0,0,2.34269218301632,0,0,0,0,0,2.33762391747087,0,0,0,0,0,0.828160803146718,0,0.21780178555059,0,0,0,0,0,1.65926063707876,1.20622932345707,0
"humble",0.412020979230838,0,0,0,0.574325268620526,0,0,1.03665202432122,0,0,0,0,0.30692512642829,0,0,0,0,0,0.268495968745461,0,0,0,0,0.21300032834502,0.323393320299341,0,0,0,0,0,0,0,0,0,0.330777376835405,0,0,0,0,0,0,0,0.367877913257172,0,0,0.388001849927078,0,0,0,0,0,0,0.00976398145355891,0.863090643136349,0,0,0,0,0,0,0,0,0,0,0.551886132481562
"managing",0,0,0,0,0,2.97803678889151,0,0,0,0,0,1.91396401181964,0,2.83941979772523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312126727352741,1.28813943350986,0,0,0,0,0,3.28962183487154,0,0,0,0,0,0,0,1.68823921299777,0,0,0,0,0,0,0,0,0,0,0,0
"alien",0,0,0,0,0,1.19680655913081,0,0.312278700616184,0.666306361480645,0,1.09831674572417,0,0.154900115988229,0,0,0,0,0,1.45907201230239,0,0,0.521457990941698,0.393730947811444,2.26868616750222,0,0.952791433983758,1.79020520949549,0,0,2.59448302804514,0.00883999070659837,0,0,0,1.27394236005937,0,0,1.43857908360584,0,0,0,0,0,0,0,3.06599815505165,1.40097062421642,0,0,0,0,0.326724145389433,1.07779962688078,4.08572261991712,0,1.26290608345207,0,2.73334291632822,0,1.6598738049724,0,2.15362764376222,0,1.85255439872482,0
"syntactic",0,0,0.312565109209267,0.331004308319889,0,0.91111447243636,0,0,0,0.658110658983179,0,0,0,1.56060427754744,0,0,0,0,0.386527028354022,0,0.742962226935372,0,0,0,0,1.2569050425076,0.504475118073758,0,0,0,0,0.617951187968846,0,0,0,0,1.0457071296626,2.83846441379837,0,0,0,5.66265223701685,0,0,0,0,0,2.61233130006294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"deadly",0,0,0,0,0.838197846542414,0,0,0,0.0401292267442581,0,0,0,0.333992904936679,0,3.26783697068956,0,0,0,0,0,0,0,0,0,0,0,0,0.244635011959642,0,0,0.0810035026965274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957466268576666,0.507386585826303,0,0,0,0,0,0,0,0,0,0,0.575310225272369
"restrictive",0.0420888577606057,0,0,0,0.670041491466247,0,0,1.35836578822598,0.507616023965057,0,0,0,0,0,0,0,0,0,0,1.7350328114284,0,0.152488458801866,0,0,0,0,0,0.543272915381722,0.806198436432883,0,0,0,0,0,1.51084168813047,0,0,0,0,0,0,0.831865577650104,0.834320443524752,0,0,0,0,0,0,0.0936385811407996,0,0,0,0,0,0,0.516419766771654,0,0,0,0,0,0,0,0
"vicious",0,0,0,0,1.06644487099838,0,0,1.01219098495986,0.0906839171765271,0,0.20542592047129,0,0,0,0.899052079382901,0,0,0,0,0,0,0.011105873065702,0,0,0,0,0,0.434635624707117,0,0,0.708386782088658,0,0,0.433945861011979,0,0,0,0.659559996126158,0,0,0,0,0,0,0,0.477170117238691,1.25971576833996,0,0,0,0,0,1.977552118893,1.73965251236371,0,0,1.2557929157829,0,0,0,0,0,0,0,0.964325922488866
"spoken",0,0,0.598130017699437,0,0,0,0.0823855697687386,0,0,0,0.242829335843108,2.69573005874218,2.28879104692724,0.656715929426367,0,2.19110097751093,0,0,0,0,0,0,3.336460662801,0,0,0.619720561457265,0,0,0,0,0,0,4.43184791606304,0,0,0,0.946156052824148,0,1.23885272749944,0,0,0,0,2.27516035729765,2.96781781081984,0,0,1.34199355256937,0,0.826333845918352,0.802155983582714,0,0,0,0,1.14422014271351,0,0,0.917639070294832,1.07005055229657,0,0.967959225695801,0,1.27470783604147,0
"interactive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13401109037767,3.37258864709493,0,0,0.604898383823101,0,0,0,0,0,0.412339999267113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527344132329342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"justified",0,0,0,0,0,0,0,0,0.384242872249048,3.44294767485914,0,0.323817624835427,1.68339209132599,0,0,2.43950573064836,0,0,0,0,3.07432214637805,0,2.02388099915817,1.48261101178901,0,1.0262444033018,2.42743247158087,0,0,1.25364274927468,0.573391960761797,2.06595986654731,0,0,0.880492415563072,2.50824737535007,0,0,0,0,0,0,1.54093309383511,0,0,2.62691029209821,2.34604772955198,0.342759277905751,3.65571395085657,0,0,0,0.662225484736965,0.45083215706925,2.27051574250716,0,0,0,2.08643916761847,0.600925279943424,0,0.443751367449352,0,0,0
"damaging",0,0.392397382418336,0,0,0.706624993022135,0,0,0,0,0,0,0.773024329257742,0,0,1.40117125271649,0.0454537878838263,0,0,0,1.02919311568611,0,0,0,0,0,0,0,1.27901015663705,0,0,0,0,0,0,0,0,0,0,0,0.559475815202185,0,0,0,0,0,0,0,0,1.05382777973256,0,0,0,1.50020670877468,0,0,0,1.6611315013618,0,0,0,0,0.628856050854721,2.27382777512736,0,0.823016919053408
"revised",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73185451805359,3.16830428173002,0,3.57382316741983,0,0,0.355976886834975,0,0,1.20150652901137,0,0.598291932628488,0,0,0.348651001883595,0,0,0,0,1.52598160980536,0,0,0,0,0,0.527721686242215,4.7847589519574,0,4.20687249266023,0,0,0,0,0,2.02048351459445,0,0,0,0.64227318712358,0,0,1.51837705104818,0,0,0
"memorable",0,0,0,0,1.46471573215272,0,0,0,0,0,0,0,0,0,0.659196967920116,0,0,0,0,0,0,0,0.256917433145754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344159250666134,0.265129539244247,0,0,0.380403398989538,0,0,0,0,0,0,0,0
"distributed",0,0,0,0,0,0,0,0,0,0,0,1.35712576120295,0,0,0,0,0,0,0,1.19159063917148,1.88015505516941,0,0,0.0286475195629762,0,0.532578616229221,0,0,0.740988773225063,0,0,0,4.90014869176968,0,0,0,0,0,1.30364898490573,0,1.59848179972757,0,0,0.0732472785049696,0,0,0,0,0,4.10053811359408,3.37947102878025,0,0,0,0.833028174418907,0,0,0,0,0,0,0,0,0,0
"talented",0.392046877536272,0,0,0,0.579113211367004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3069706059317,0,0,0,0,0,0,0,1.37382363638304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390751930462481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58723912330527,0,2.40640675833757
"nominal",0.457788492925367,0,0,0.204108677446462,0,0.0386556773839748,0,0.791024586285931,0,0,1.00627763255646,0,0.312389050189008,0.0296780652897196,0,0,0.0163190617524285,0,0,0,0,0,0,0,1.03309279023587,2.11219587000361,0.180910448414173,0,1.17602282137488,0,0,0,0,0,0.0908676961519643,0,0.445042894132914,1.82548884542753,0,0,1.01940101707465,4.24170094422542,0,0,0.329994367244744,0,0,1.02240431726781,0,0,0,0,0,0,0,1.09831719616205,0,0,0,0,0,0,0,0,0
"attempted",0,0,0,1.09352010078554,0,0.44279486308499,0.467985422624281,0.907327266935957,0,0,0,3.8814966678417,2.82200228053979,2.1299564270621,0,2.242050353549,0.115557186915336,0,0,0,0,0,2.09285554893276,0,0,0.62664307506877,0,0,0,0,0,0.188205117750335,0.28795012549002,0,0,0,0,1.66217859919798,0,0,0,0,0,0.818759805523667,1.90661312519873,0,0.484392574280123,0,0.0869637244741994,0,0,0,0,0,1.22425057190952,0.751214030804972,0,0,0,0,0,0,0,0,0
"magical",0,0,0,0,0.463773005823006,0,0,0.157359044946208,0.538431108659036,0,3.14687956574749,0,1.39160787990277,1.95977945632688,0,0,0.796980893276885,0,0.311296131110832,0,0,0.0156432389199131,0,0,0,0,0,0,0,0,1.66186125769333,0,0,0,0.639559805123259,0,0,0.231156489001743,0,0,0,1.99863056718138,0,0,0,0,0.0940794210313714,0,0,0,0,0,1.86253671772656,1.92862392420864,0,0,0,0,0,1.71345319766914,0,0,0,0.330151373048393,0
"astonishing",0,0,0,0,0.83578310957737,0,0.0109471340416291,1.52380627648598,1.66540486616091,0,0,0,1.66599081945121,2.6540400086436,0,0,0,0,0,0,0,0,1.19346161258236,0,0,0,0,0,0,0,2.16562840875283,0,0,0,0.713818300824075,0.0207456933415076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975194030652115,2.48064132949641,0,0,0,0,0.791780667483132,0,0,0,0,0,0
"differential",0,0.159612153363082,0,0,0,1.54353866193172,0,0,0,0.597238037255251,0,0,0,0,0.0316371229351595,0.113257801548938,0,0,0.225823259844144,0.0820172156509101,3.8282637745392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380351012293908,0,0,0,2.73966762852893,0,0,0,0,0,0.618273546701225,0,0,0,0,0,0,0.692387868283125,0,0,0,0,0,0,0,0,0,0
"irrespective",0,0,0,1.20407449532446,0,0,0,0,2.0126823760793,1.71442620275055,2.99096161065134,0,0,0,0,0,0,0,0,0,0,0,0,0.980522215099275,0,3.0718958704379,1.90028313740485,0,0.663042647835142,1.14852510421777,0,0,0,0,0.0976184176898125,0,0,0,0,0,0,0,0,0,0,3.93794529165739,0,0,0,0,0,0,0,1.95486583881877,0,0,0,0.879827069121731,0,0,0,0,0,0,0
"sticky",0.175086441429071,0,0,0.317613330246216,0,0,0.247025590861279,1.22677254936116,0,0,0,0,0,0,0,0,0,0,1.92967565315844,0,0,3.25769814921211,0,0,0,0,0,0.223729095871423,0,0,0,0,0,0,1.39580859070281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294405927167943,0,0,0.406013271340313,0,0,0.155064464024704,0.41417532373418,0.529745713700105
"incapable",0,0,0,0,0,0,0,0,1.33551874807034,0,1.72817660482499,0.599631815182174,1.53396904687656,2.95570466735782,0,1.98717091605712,1.01193677745176,0,0,0,0,0,0,2.5496718402101,0,2.21095817915421,1.58147860661414,0,0,2.79576241525208,2.00311557308391,0,0,0,0,0.456073088404512,0,1.79846760427119,0,0,0,0,0,0,0,3.84362339925702,1.40469714291479,0,1.63150875132935,0,0,0,0.681321647580105,5.03019990827461,1.30160669638523,0,0,0,1.91015500231839,0,0,3.20655397835182,0,0,0
"walking",0,0,1.73144791516416,0,0,2.21594899917124,0,0,0,1.68015235351036,0.629137147103482,2.35073736473326,0.955349115832209,3.2394745694591,0.584164312338029,0,0.167077364363641,0.085955421491831,0.932283754137584,0,0,0,0.139393461605564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797588883234124,0.767959328608725,0,0,0,0,0,0,1.95006973554809,0,0,0,0,0,0,0,0,0,0,1.18324247763528,0,2.76854290613574,0,0,0,0,0,0,0
"sore",0.369495438984152,0,0,0,0,0,0.944781789995862,0.443562548605296,0.425653613953854,0.103998484399457,0,0,0,0,0,0,0,0,2.23037413896659,0,0,1.74192206876873,0,0,0,0,0,0.496741005176588,0,0,0,0,0,0.952319372067297,0.376661631368739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61841773374982,0,0,0.194466010962397,0,0,0,0,1.14367566835139
"complementary",0,0,0,0,0,1.7759884769919,0,0.752885962024127,0.0671925529583757,0,0,0.818665628679686,1.43638735808394,0,0,1.04221866534727,0,1.33581913095242,0,2.18393382737694,1.33108715082908,0,0,0.249018958372242,0,2.49707938131943,1.3388297363055,0,0,0,0,1.6761852652112,0,0,1.12748285273607,2.01953494988681,0,2.01235039226039,2.06956727933419,0,0.284433368023537,0.0696220445602923,0.764805350207063,0.809977191626152,0,0.803477022126258,0,2.591942473458,1.86798511759002,1.76739589608997,0,0,0,0,3.4550554755935,0,0,0,0,0,0,0.544805069935453,0,0,0
"understandable",0,0,0,0,0,0,0,0,1.88988266582586,0,0,0,0.146832058657707,0,0,2.71808234195396,0,0,0,0,0.975404149134484,0,1.84179857468113,2.1082267374352,0,0,2.43821788813107,0,0,1.96957652472927,0,0.819410563855001,0,0,1.94795098977569,3.68775837675918,0,0,0,0,0,0,0,0,2.4067766637732,2.18845751259501,1.21416905057571,0,0,0.695954626787554,0,0,0,0.334287147231649,0.846517545970017,0,0,0,0,1.40362963767389,1.17298830927847,0,0,0,0
"noticeable",0,0,0,0,0.610560091946283,0,0,0,0.748231588252967,0,0,0,0,0,2.07532581633406,1.47093811674257,0,0,0,0,0,0.367565828123633,4.30418593767993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64361640381961,0,0,0,0,0,0,0,0,0,0,0,0.453725664687745,0,0,0,0,0,0,1.32784587525499,0
"ambiguous",0,0,0,0,0,0,0,2.31674393411019,0.493674681724891,0,0,0.465710760227832,1.04426261485504,0,0,2.03422396548722,0,0,0.908167813127826,1.67269097000853,0,2.07760725799886,0.287221675440438,0.0776311712178439,0,0.141905849278689,0,0,0.332655999285054,0,0,0,0,0,3.82151341761681,0,0,1.03536287258268,0,0,0,0,2.10653655924841,0,0,0.881792351033625,1.19961735066098,0,0,0,0,0,0,1.40841593031847,1.02323987630696,0,0.720378700334699,0,0,0.688555525576092,0,2.73568352953348,0,0.895952524230014,0
"upset",0.409961621764648,0,0,0,0,0,1.25945246057338,0.639750854293188,0.791528260995856,0,0,0,0,0,0,1.20262340487862,0.438248125560187,0,1.2709566421689,0,0,0.11550296989369,0,0,0,0,0,0.646515878069326,0,0,0,0,0,0.611506339177064,0.242819838578061,0,0,0,0,1.39278876609026,0,0,0,0,0,0,0.668061886342649,0,0,0,0,0,0,0,0,0,2.76790930779143,0,0,0,0,0,0,0,0
"municipal",0,0,0,1.80906166624395,0,1.20879539995081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28123604039724,0,0,0,0,0,0.650431690561506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"provisional",0,0,0,1.07938557817775,0,1.53502829658548,0,0.375300801151203,0,0,0,0,0,0,0,0.172163043049934,0,0,0,1.14723263984106,0,0,0,0,0,0.453914147136885,0.743446964211005,0,0,0,0,0,0,0,1.5375609488452,0,0,2.60069941008348,0,0,0,3.86986539946722,0,0,0,0,0,2.72796268436031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"intent",0,0,0.302856348771258,0.625832282531064,0,1.04733662019241,0.441642583617762,0,0.216707236067211,1.73690021641416,0,0.274408920989249,1.09054221009681,0.662822567707326,0.775838481311972,3.02241392080832,0,0,0,0,1.3432486580857,0,0,0,0,0,0,0,0,0.464004358634305,0.636832070631699,0,0,0,0,0,0,0.48343406386658,0,0,0,0,0,0,0,3.1982828964155,0,0,0,0,0,0,0,1.41950779446789,0,0,0,0.00548275124206365,0,0,0,0,0,0,0
"feasible",0,0.0620222598255074,0,0.1472675446929,0,0,0,0,0.842841564127981,0,0,0.4988115881459,1.80847543894928,0,0,0.37975670235966,0,0,0,0,0,0,1.9780481945516,0,0,0,1.70452641981146,0,0,0,0,0,0,0,0,2.02928697160423,0,0,0,0,0,0,0,0,0.397374255795298,0,0,1.96258702830614,0,0,0,0,0,0,0,0,0,0,5.78219539156426,0.116624509493849,0,0,0,0,0
"vacant",0,0,0.286462001989732,0.603723552927112,0,0.031908235592778,0,0.064325735231012,0,0,0.891064851847027,0.22951160798649,0.330375309442675,0,0,0,2.09964724521745,0,0.273118040491122,0,0,0.252695428592849,0,1.32773460055353,0,3.01073555637536,0.911015263604866,0,0,0.544597803945289,0,1.23480177934962,0,2.43880867860003,0.741035407879433,0,2.40087249913102,1.35391417997671,0,0,0,0,0,0,0,1.25770538318291,0,0,1.08164688862776,0,0,0,0,1.53813178089,3.35522674455985,0.523782898408663,0,0,0.711310205750086,0,0,0,0,0,0
"unfamiliar",0,0,0,0,0,0,0,0.64899288223438,0.616823558865391,0,0,0,0,0.517616117323009,0,0.712586372346195,0,0.281671613893194,0,0,0,0.72539163122088,2.34253695154279,2.80091688534624,1.57008586313743,3.08765868067012,2.30486845245343,0,0.126774423561377,2.96115709588542,0,0,0,0,2.04704842046142,0,1.11002250975127,0,0,0,0,0,0,0,0,3.70518181151915,1.06728628258439,0,0,0,0,0,0,2.86945007631694,0,0,0.498508334227361,0,0,1.25772679589121,0,0,0,1.03530211024835,0
"wary",0.651183554764992,0,0,0,0,0,0,0.436561909945855,0.0134245994506184,0,0,0,0,0,2.05157748276508,0,0,0,2.21078404804484,0,0,1.57514151434316,0,0,0,0,0,1.65412956939504,0,0,0,0,0,0,1.73053490859058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584866416441384,0
"substantive",0,0,1.00824774944372,0.986058854177789,0,0.931929736617647,0,0,0,0,0,0,0.638695454152071,0,0,0.24703619905608,0,0,1.95951976175213,0,0,0,0.100959587107688,0,0,0,0,0,0.361617199536159,0,0,0,0,0,0,0,0,0.0966660706004033,0,0,0,0.948840857864342,1.09663775220322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162288974314395,0,0.84169777518103,1.09295549453529,0,0,0,0,0
"archaeological",0,0.550690114366338,1.56232328648375,1.13834101200772,0,1.78761886906073,0,0,0,0,0.203869076441092,0,0,0,0,0,0,0,1.6027603893968,0,0,0,0,0,0,0.379637859406174,0,0,0,0,0,0,0,0,0,0,0.182159102774998,0,0,0,0,2.48581494364291,0,0,0,0,0,1.59282583878687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"papal",0,0,0,1.62443018919925,0,2.10498174654898,0,0,0,0,0.876500743201767,0,0,0,0.351327180227801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69991010931672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
