subject, stim id, adj, adj class, mod, mod class, rating
247,3,5,3,4,3,1
247,400,27,3,8,1,9
247,567,44,3,0,0,8
247,62,21,1,8,1,9
247,520,39,3,6,0,8
247,506,2,1,13,2,1
247,509,31,2,7,1,9
247,677,19,3,12,1,9
247,257,37,3,7,1,9
247,376,33,3,12,1,9
247,511,5,3,9,1,9
247,272,28,0,13,2,1
247,510,23,2,4,3,1
247,158,12,2,10,3,9
247,557,24,3,8,1,9
247,318,40,3,12,1,9
247,638,41,2,0,0,9
247,514,33,3,3,2,6
247,132,21,1,6,0,9
247,585,30,3,11,0,9
247,279,16,3,4,3,1
247,494,27,3,6,0,9
247,530,22,2,9,1,9
247,310,45,2,2,1,9
247,260,22,2,10,3,5
247,219,29,0,8,1,9
247,538,43,0,12,1,9
247,444,43,0,0,0,9
247,666,44,3,7,1,9
247,128,4,2,6,0,4
247,317,34,1,5,3,6
247,289,48,0,8,1,9
247,411,47,0,8,1,9
247,372,26,3,13,2,1
247,351,43,0,11,0,9
247,480,38,1,2,1,9
247,100,29,0,12,1,9
247,196,17,3,5,3,5
247,397,48,0,7,1,9
247,457,42,3,1,0,9
247,579,14,0,1,0,9
247,226,18,1,0,0,9
247,487,19,3,0,0,9
247,382,15,3,10,3,9
247,239,16,3,12,1,9
247,229,38,1,9,1,9
247,133,19,3,1,0,9
247,12,4,2,3,2,5
247,348,43,0,9,1,9
247,141,46,3,2,1,9
247,84,47,0,5,3,9
247,627,20,0,5,3,9
247,636,25,3,7,1,9
247,531,29,0,5,3,9
247,492,27,3,5,3,1
247,493,15,3,2,1,9
247,578,38,1,12,1,9
247,552,17,3,8,1,9
247,114,42,3,10,3,6
247,659,18,1,1,0,9
247,190,0,0,2,1,9
247,225,34,1,4,3,1
247,537,10,2,6,0,5
247,103,20,0,9,1,9
247,577,14,0,13,2,1
247,650,41,2,1,0,9
247,303,6,2,8,1,9
247,201,37,3,1,0,9
247,540,8,1,0,0,9
247,641,16,3,6,0,9
247,124,14,0,0,0,9
247,424,28,0,4,3,1
247,305,40,3,2,1,9
247,316,4,2,2,1,9
248,144,25,3,13,2,4
248,534,31,2,4,3,4
248,353,26,3,6,0,6
248,572,30,3,9,1,6
248,488,30,3,1,0,5
248,32,13,1,10,3,5
248,429,40,3,6,0,5
248,42,25,3,6,0,6
248,264,18,1,2,1,5
248,261,45,2,1,0,5
248,644,9,0,6,0,5
248,166,6,2,4,3,3
248,113,44,3,1,0,4
248,592,45,2,0,0,5
248,293,4,2,4,3,5
248,351,43,0,11,0,6
248,569,45,2,3,2,2
248,137,46,3,10,3,5
248,242,5,3,11,0,3
248,272,28,0,13,2,2
248,442,35,3,11,0,7
248,153,28,0,8,1,5
248,350,5,3,12,1,6
248,497,19,3,8,1,6
248,426,34,1,8,1,5
248,425,11,3,9,1,6
248,116,7,1,5,3,7
248,276,22,2,8,1,6
248,655,2,1,6,0,3
248,149,0,0,13,2,4
248,176,35,3,1,0,6
248,101,8,1,5,3,5
248,495,26,3,11,0,5
248,49,3,2,12,1,5
248,511,5,3,9,1,5
248,86,9,0,5,3,5
248,175,4,2,10,3,4
248,620,18,1,9,1,5
248,43,24,3,5,3,3
248,641,16,3,6,0,3
248,632,10,2,9,1,5
248,313,47,0,13,2,5
248,325,13,1,9,1,6
248,336,41,2,9,1,6
248,202,17,3,12,1,6
248,25,47,0,2,1,6
248,108,36,3,4,3,5
248,604,34,1,9,1,6
248,0,31,2,2,1,5
248,238,36,3,2,1,5
248,622,20,0,3,2,6
248,170,22,2,11,0,5
248,55,4,2,7,1,4
248,255,10,2,11,0,6
248,260,22,2,10,3,4
248,597,0,0,5,3,5
248,45,42,3,5,3,5
248,257,37,3,7,1,6
248,549,11,3,0,0,5
248,200,29,0,2,1,5
248,70,30,3,2,1,6
248,348,43,0,9,1,6
248,611,43,0,10,3,6
248,475,0,0,6,0,7
248,605,21,1,7,1,5
248,608,23,2,5,3,5
248,256,7,1,6,0,5
248,356,8,1,6,0,5
248,246,39,3,10,3,5
248,142,33,3,9,1,5
248,408,38,1,7,1,5
248,660,36,3,11,0,5
248,165,12,2,6,0,6
248,678,42,3,9,1,5
248,100,29,0,12,1,7
248,584,33,3,1,0,6
248,554,18,1,3,2,5
248,77,4,2,9,1,5
248,363,34,1,10,3,5
248,197,16,3,0,0,6
248,304,46,3,9,1,5
248,448,15,3,11,0,6
248,428,40,3,0,0,5
248,156,34,1,12,1,6
248,672,26,3,10,3,5
248,295,26,3,12,1,8
248,83,29,0,4,3,3
248,346,12,2,8,1,6
248,215,8,1,7,1,6
248,579,14,0,1,0,5
248,19,32,1,11,0,6
248,340,45,2,9,1,5
248,615,24,3,13,2,5
248,364,11,3,4,3,6
248,199,1,1,6,0,5
248,269,47,0,3,2,4
248,140,1,1,2,1,6
248,404,39,3,11,0,7
249,161,6,2,1,0,6
249,27,30,3,4,3,9
249,228,23,2,13,2,6
249,64,35,3,6,0,6
249,616,20,0,6,0,9
249,353,26,3,6,0,9
249,633,5,3,5,3,7
249,219,29,0,8,1,7
249,230,43,0,6,0,9
249,217,17,3,4,3,9
249,521,41,2,3,2,5
249,670,6,2,7,1,9
249,166,6,2,4,3,5
249,592,45,2,0,0,5
249,299,7,1,13,2,5
249,61,15,3,1,0,5
249,457,42,3,1,0,9
249,459,40,3,9,1,9
249,155,24,3,1,0,7
249,319,31,2,1,0,9
249,5,3,2,8,1,9
249,65,9,0,4,3,3
249,451,22,2,0,0,7
249,252,44,3,6,0,9
249,590,32,1,12,1,9
249,563,20,0,11,0,9
249,360,48,0,12,1,9
249,109,35,3,3,2,7
249,411,47,0,8,1,7
249,600,29,0,3,2,9
249,627,20,0,5,3,9
249,636,25,3,7,1,9
249,557,24,3,8,1,9
249,98,25,3,8,1,9
249,160,7,1,4,3,6
249,503,14,0,10,3,9
249,173,28,0,10,3,7
249,152,8,1,13,2,6
249,211,21,1,13,2,7
249,576,38,1,5,3,7
249,311,22,2,4,3,6
249,430,37,3,9,1,9
249,102,27,3,7,1,9
249,278,9,0,2,1,7
249,617,29,0,7,1,9
249,609,26,3,8,1,9
249,476,25,3,9,1,9
249,260,22,2,10,3,9
249,114,42,3,10,3,9
249,662,35,3,5,3,6
249,4,32,1,6,0,7
249,682,36,3,1,0,5
249,560,1,1,7,1,9
249,222,5,3,1,0,5
249,172,39,3,13,2,4
249,22,41,2,4,3,5
249,428,40,3,0,0,6
249,178,48,0,2,1,9
249,176,35,3,1,0,6
249,357,23,2,3,2,6
249,540,8,1,0,0,6
249,566,31,2,6,0,9
249,280,34,1,11,0,9
249,630,28,0,5,3,7
249,232,27,3,1,0,4
249,78,37,3,2,1,9
249,443,32,1,8,1,9
249,203,13,1,4,3,6
249,550,44,3,4,3,9
249,324,44,3,8,1,9
249,91,48,0,10,3,9
249,680,28,0,11,0,9
249,288,11,3,1,0,6
249,383,22,2,1,0,5
249,130,1,1,5,3,9
249,397,48,0,7,1,9
249,378,41,2,8,1,9
249,239,16,3,12,1,9
249,28,31,2,0,0,9
249,376,33,3,12,1,9
249,86,9,0,5,3,7
249,17,19,3,3,2,7
249,99,14,0,6,0,7
249,469,36,3,6,0,6
249,0,31,2,2,1,6
249,136,38,1,11,0,9
249,83,29,0,4,3,7
249,316,4,2,2,1,7
249,495,26,3,11,0,6
249,329,37,3,4,3,6
249,304,46,3,9,1,9
249,6,25,3,5,3,6
249,20,28,0,3,2,6
249,450,17,3,1,0,9
249,389,4,2,1,0,9
249,55,4,2,7,1,9
249,189,13,1,7,1,9
249,608,23,2,5,3,9
250,211,21,1,13,2,1
250,54,2,1,1,0,7
250,4,32,1,6,0,5
250,684,29,0,1,0,9
250,223,11,3,3,2,1
250,680,28,0,11,0,9
250,667,30,3,3,2,5
250,391,3,2,10,3,9
250,536,21,1,0,0,8
250,365,5,3,3,2,1
250,16,26,3,7,1,8
250,334,13,1,13,2,1
250,130,1,1,5,3,9
250,327,30,3,5,3,6
250,522,39,3,8,1,9
250,3,5,3,4,3,1
250,34,4,2,12,1,4
250,472,40,3,3,2,2
250,310,45,2,2,1,9
250,235,33,3,0,0,9
250,124,14,0,0,0,9
250,449,40,3,11,0,5
250,239,16,3,12,1,9
250,17,19,3,3,2,6
250,27,30,3,4,3,6
250,335,13,1,5,3,7
250,331,44,3,5,3,5
250,614,24,3,0,0,5
250,430,37,3,9,1,9
250,89,3,2,1,0,9
250,278,9,0,2,1,4
250,29,26,3,1,0,6
250,433,42,3,2,1,9
250,283,35,3,2,1,9
250,50,37,3,0,0,6
250,444,43,0,0,0,9
250,280,34,1,11,0,9
250,459,40,3,9,1,9
250,234,1,1,12,1,9
250,603,27,3,13,2,1
250,634,37,3,5,3,4
250,516,45,2,8,1,9
250,298,16,3,11,0,1
250,514,33,3,3,2,7
250,319,31,2,1,0,7
250,479,30,3,10,3,7
250,649,21,1,12,1,9
250,315,25,3,12,1,9
250,193,42,3,6,0,9
250,90,0,0,3,2,1
250,682,36,3,1,0,2
250,562,6,2,12,1,9
250,316,4,2,2,1,1
250,445,25,3,2,1,9
250,402,24,3,3,2,1
250,385,2,1,7,1,3
250,506,2,1,13,2,1
250,110,44,3,11,0,9
250,221,0,0,10,3,7
250,414,16,3,13,2,1
250,609,26,3,8,1,6
250,359,46,3,5,3,1
250,189,13,1,7,1,9
250,120,13,1,8,1,9
250,171,21,1,3,2,1
250,546,27,3,0,0,1
250,392,48,0,5,3,9
250,127,39,3,4,3,1
250,403,31,2,3,2,1
250,318,40,3,12,1,9
250,564,42,3,4,3,1
250,658,34,1,13,2,1
250,496,36,3,9,1,7
250,607,8,1,11,0,9
250,484,39,3,5,3,6
250,432,12,2,1,0,9
250,178,48,0,2,1,8
250,299,7,1,13,2,1
250,673,25,3,10,3,9
250,452,34,1,1,0,9
250,22,41,2,4,3,1
250,421,32,1,0,0,8
250,195,22,2,5,3,9
250,612,2,1,0,0,5
250,583,32,1,10,3,7
250,198,2,1,5,3,9
250,282,17,3,6,0,1
250,47,34,1,6,0,9
250,441,1,1,13,2,1
250,254,10,2,7,1,9
250,676,46,3,11,0,1
250,510,23,2,4,3,1
250,418,7,1,7,1,8
250,337,33,3,5,3,6
250,46,30,3,8,1,9
250,623,14,0,4,3,1
250,253,9,0,12,1,1
250,39,33,3,8,1,9
251,449,40,3,11,0,6
251,603,27,3,13,2,4
251,352,18,1,7,1,8
251,254,10,2,7,1,8
251,649,21,1,12,1,7
251,669,15,3,12,1,8
251,31,9,0,13,2,5
251,363,34,1,10,3,7
251,467,48,0,13,2,4
251,143,28,0,2,1,7
251,43,24,3,5,3,6
251,29,26,3,1,0,7
251,534,31,2,4,3,4
251,301,15,3,6,0,8
251,281,37,3,3,2,4
251,676,46,3,11,0,7
251,119,24,3,4,3,3
251,219,29,0,8,1,6
251,5,3,2,8,1,7
251,45,42,3,5,3,3
251,586,16,3,5,3,4
251,196,17,3,5,3,6
251,399,31,2,9,1,3
251,181,0,0,11,0,6
251,111,45,2,10,3,7
251,673,25,3,10,3,8
251,564,42,3,4,3,2
251,317,34,1,5,3,8
251,116,7,1,5,3,4
251,418,7,1,7,1,8
251,262,1,1,10,3,8
251,53,10,2,3,2,7
251,335,13,1,5,3,8
251,656,17,3,3,2,4
251,202,17,3,12,1,7
251,405,10,2,2,1,9
251,329,37,3,4,3,3
251,595,21,1,1,0,8
251,490,29,0,9,1,6
251,500,46,3,12,1,8
251,55,4,2,7,1,7
251,152,8,1,13,2,3
251,26,8,1,4,3,4
251,83,29,0,4,3,4
251,571,19,3,9,1,7
251,369,3,2,4,3,4
251,398,11,3,5,3,6
251,253,9,0,12,1,7
251,637,22,2,3,2,3
251,661,20,0,10,3,8
251,324,44,3,8,1,7
251,541,31,2,13,2,4
251,18,13,1,11,0,8
251,512,47,0,0,0,9
251,587,11,3,11,0,4
251,513,14,0,7,1,7
251,432,12,2,1,0,8
251,431,46,3,6,0,7
251,46,30,3,8,1,8
251,311,22,2,4,3,3
251,529,12,2,2,1,8
251,340,45,2,9,1,8
251,66,42,3,3,2,4
251,258,39,3,12,1,8
251,519,25,3,0,0,7
251,342,8,1,8,1,8
251,657,25,3,4,3,3
251,57,10,2,13,2,3
251,355,10,2,5,3,6
251,484,39,3,5,3,7
251,226,18,1,0,0,8
251,446,36,3,10,3,6
251,141,46,3,2,1,8
251,642,47,0,12,1,8
251,677,19,3,12,1,8
251,442,35,3,11,0,8
251,310,45,2,2,1,8
251,551,15,3,3,2,3
251,185,23,2,2,1,8
251,126,35,3,9,1,9
251,168,4,2,11,0,8
251,474,27,3,3,2,3
251,7,19,3,7,1,8
251,645,32,1,2,1,8
251,218,10,2,10,3,8
251,24,4,2,13,2,4
251,161,6,2,1,0,6
251,305,40,3,2,1,8
251,608,23,2,5,3,7
251,27,30,3,4,3,4
251,194,15,3,13,2,5
251,4,32,1,6,0,8
251,515,28,0,6,0,9
251,652,5,3,7,1,7
251,209,33,3,4,3,4
251,257,37,3,7,1,9
251,393,39,3,1,0,6
251,366,42,3,8,1,8
252,4,32,1,6,0,2
252,27,30,3,4,3,6
252,534,31,2,4,3,2
252,257,37,3,7,1,6
252,515,28,0,6,0,7
252,5,3,2,8,1,7
252,677,19,3,12,1,7
252,119,24,3,4,3,2
252,219,29,0,8,1,5
252,603,27,3,13,2,2
252,551,15,3,3,2,2
252,281,37,3,3,2,2
252,161,6,2,1,0,7
252,342,8,1,8,1,8
252,363,34,1,10,3,7
252,513,14,0,7,1,7
252,202,17,3,12,1,8
252,564,42,3,4,3,2
252,218,10,2,10,3,3
252,18,13,1,11,0,7
252,642,47,0,12,1,5
252,519,25,3,0,0,7
252,194,15,3,13,2,3
252,329,37,3,4,3,3
252,637,22,2,3,2,2
252,541,31,2,13,2,2
252,500,46,3,12,1,7
252,446,36,3,10,3,7
252,317,34,1,5,3,2
252,676,46,3,11,0,6
252,143,28,0,2,1,7
252,474,27,3,3,2,2
252,571,19,3,9,1,8
252,340,45,2,9,1,8
252,449,40,3,11,0,2
252,673,25,3,10,3,7
252,31,9,0,13,2,7
252,181,0,0,11,0,7
252,661,20,0,10,3,8
252,53,10,2,3,2,2
252,608,23,2,5,3,9
252,352,18,1,7,1,7
252,152,8,1,13,2,2
252,253,9,0,12,1,5
252,442,35,3,11,0,2
252,355,10,2,5,3,2
252,586,16,3,5,3,2
252,301,15,3,6,0,7
252,645,32,1,2,1,2
252,656,17,3,3,2,2
252,111,45,2,10,3,8
252,490,29,0,9,1,6
252,418,7,1,7,1,8
252,196,17,3,5,3,2
252,669,15,3,12,1,8
252,393,39,3,1,0,2
252,45,42,3,5,3,5
252,311,22,2,4,3,5
252,55,4,2,7,1,3
252,66,42,3,3,2,3
252,431,46,3,6,0,2
252,254,10,2,7,1,7
252,141,46,3,2,1,7
252,262,1,1,10,3,8
252,587,11,3,11,0,2
252,484,39,3,5,3,6
252,46,30,3,8,1,8
252,29,26,3,1,0,2
252,512,47,0,0,0,7
252,398,11,3,5,3,2
252,24,4,2,13,2,2
252,305,40,3,2,1,8
252,369,3,2,4,3,8
252,209,33,3,4,3,8
252,116,7,1,5,3,5
252,649,21,1,12,1,6
252,57,10,2,13,2,3
252,258,39,3,12,1,7
252,185,23,2,2,1,7
252,83,29,0,4,3,3
252,168,4,2,11,0,6
252,657,25,3,4,3,4
252,595,21,1,1,0,8
252,405,10,2,2,1,7
252,529,12,2,2,1,7
252,467,48,0,13,2,2
252,335,13,1,5,3,7
252,226,18,1,0,0,7
252,43,24,3,5,3,2
252,26,8,1,4,3,2
252,324,44,3,8,1,8
252,310,45,2,2,1,8
252,126,35,3,9,1,8
252,432,12,2,1,0,8
252,652,5,3,7,1,6
252,7,19,3,7,1,6
252,366,42,3,8,1,8
252,399,31,2,9,1,8
253,341,29,0,6,0,6
253,639,16,3,1,0,6
253,9,12,2,7,1,9
253,633,5,3,5,3,2
253,425,11,3,9,1,9
253,72,38,1,1,0,9
253,173,28,0,10,3,4
253,532,5,3,10,3,1
253,32,13,1,10,3,8
253,31,9,0,13,2,1
253,137,46,3,10,3,2
253,438,5,3,2,1,7
253,135,27,3,11,0,2
253,111,45,2,10,3,9
253,524,6,2,9,1,9
253,94,26,3,9,1,1
253,2,7,1,1,0,9
253,252,44,3,6,0,9
253,569,45,2,3,2,1
253,375,32,1,1,0,5
253,555,44,3,3,2,1
253,445,25,3,2,1,9
253,333,41,2,5,3,2
253,250,42,3,7,1,9
253,336,41,2,9,1,9
253,13,16,3,9,1,9
253,296,36,3,12,1,9
253,595,21,1,1,0,9
253,194,15,3,13,2,1
253,420,36,3,7,1,9
253,292,23,2,12,1,5
253,342,8,1,8,1,9
253,588,11,3,2,1,8
253,78,37,3,2,1,7
253,325,13,1,9,1,8
253,547,14,0,2,1,1
253,176,35,3,1,0,9
253,440,7,1,2,1,7
253,68,20,0,2,1,9
253,18,13,1,11,0,9
253,327,30,3,5,3,5
253,459,40,3,9,1,9
253,518,15,3,8,1,9
253,20,28,0,3,2,5
253,52,0,0,1,0,7
253,478,1,1,4,3,1
253,617,29,0,7,1,8
253,299,7,1,13,2,1
253,594,9,0,10,3,7
253,4,32,1,6,0,8
253,525,46,3,1,0,1
253,302,35,3,10,3,8
253,91,48,0,10,3,8
253,43,24,3,5,3,1
253,602,24,3,11,0,8
253,419,10,2,8,1,9
253,561,30,3,12,1,9
253,129,47,0,7,1,3
253,479,30,3,10,3,5
253,337,33,3,5,3,7
253,35,40,3,1,0,1
253,621,17,3,0,0,7
253,560,1,1,7,1,8
253,207,26,3,3,2,1
253,106,4,2,0,0,6
253,630,28,0,5,3,7
253,395,3,2,3,2,9
253,195,22,2,5,3,1
253,256,7,1,6,0,4
253,463,47,0,10,3,1
253,521,41,2,3,2,1
253,107,47,0,9,1,7
253,596,9,0,3,2,6
253,287,30,3,13,2,2
253,6,25,3,5,3,1
253,188,37,3,12,1,9
253,622,20,0,3,2,8
253,73,35,3,4,3,1
253,25,47,0,2,1,3
253,529,12,2,2,1,9
253,139,7,1,9,1,8
253,612,2,1,0,0,3
253,339,31,2,11,0,9
253,674,2,1,2,1,1
253,156,34,1,12,1,9
253,222,5,3,1,0,1
253,631,27,3,10,3,1
253,377,3,2,13,2,6
253,437,26,3,4,3,9
253,41,40,3,8,1,9
253,85,38,1,3,2,1
253,45,42,3,5,3,1
253,38,45,2,4,3,1
253,189,13,1,7,1,7
253,280,34,1,11,0,9
253,259,44,3,10,3,2
253,258,39,3,12,1,9
253,210,31,2,12,1,9
254,348,43,0,9,1,6
254,321,33,3,6,0,9
254,452,34,1,1,0,9
254,327,30,3,5,3,3
254,584,33,3,1,0,9
254,245,42,3,11,0,9
254,108,36,3,4,3,2
254,44,39,3,2,1,9
254,388,6,2,6,0,2
254,567,44,3,0,0,8
254,593,34,1,3,2,2
254,13,16,3,9,1,8
254,419,10,2,8,1,9
254,121,16,3,3,2,2
254,583,32,1,10,3,4
254,435,28,0,7,1,8
254,536,21,1,0,0,9
254,338,12,2,12,1,9
254,183,32,1,5,3,3
254,429,40,3,6,0,7
254,407,33,3,2,1,9
254,515,28,0,6,0,8
254,127,39,3,4,3,3
254,196,17,3,5,3,3
254,194,15,3,13,2,2
254,111,45,2,10,3,7
254,156,34,1,12,1,9
254,218,10,2,10,3,8
254,431,46,3,6,0,6
254,100,29,0,12,1,9
254,472,40,3,3,2,3
254,520,39,3,6,0,7
254,179,22,2,6,0,2
254,110,44,3,11,0,9
254,666,44,3,7,1,8
254,531,29,0,5,3,7
254,51,34,1,2,1,9
254,229,38,1,9,1,6
254,231,15,3,9,1,8
254,526,9,0,9,1,2
254,621,17,3,0,0,5
254,433,42,3,2,1,9
254,675,10,2,1,0,8
254,559,7,1,3,2,2
254,283,35,3,2,1,9
254,87,19,3,13,2,2
254,181,0,0,11,0,9
254,286,3,2,2,1,8
254,337,33,3,5,3,7
254,538,43,0,12,1,7
254,107,47,0,9,1,7
254,1,20,0,4,3,3
254,59,47,0,4,3,6
254,506,2,1,13,2,2
254,672,26,3,10,3,7
254,581,12,2,11,0,9
254,613,2,1,4,3,2
254,624,35,3,7,1,8
254,168,4,2,11,0,6
254,448,15,3,11,0,8
254,199,1,1,6,0,6
254,314,12,2,4,3,2
254,508,3,2,0,0,5
254,262,1,1,10,3,2
254,171,21,1,3,2,1
254,263,3,2,6,0,6
254,198,2,1,5,3,2
254,94,26,3,9,1,7
254,510,23,2,4,3,4
254,21,46,3,13,2,2
254,244,34,1,7,1,8
254,444,43,0,0,0,8
254,241,9,0,11,0,8
254,212,38,1,8,1,7
254,473,21,1,9,1,8
254,681,18,1,13,2,2
254,128,4,2,6,0,5
254,300,8,1,12,1,9
254,455,45,2,13,2,1
254,81,42,3,13,2,1
254,49,3,2,12,1,9
254,594,9,0,10,3,2
254,483,30,3,7,1,8
254,84,47,0,5,3,5
254,57,10,2,13,2,2
254,270,2,1,9,1,2
254,660,36,3,11,0,8
254,193,42,3,6,0,9
254,40,43,0,2,1,9
254,67,31,2,8,1,9
254,158,12,2,10,3,8
254,413,32,1,13,2,2
254,492,27,3,5,3,3
254,502,29,0,0,0,8
254,496,36,3,9,1,7
254,646,21,1,2,1,6
254,403,31,2,3,2,2
254,466,44,3,13,2,1
255,431,46,3,6,0,2
255,202,17,3,12,1,9
255,547,14,0,2,1,3
255,53,10,2,3,2,2
255,76,41,2,11,0,9
255,130,1,1,5,3,6
255,171,21,1,3,2,3
255,439,20,0,13,2,4
255,382,15,3,10,3,8
255,308,17,3,11,0,8
255,161,6,2,1,0,2
255,61,15,3,1,0,2
255,193,42,3,6,0,3
255,327,30,3,5,3,3
255,653,33,3,7,1,8
255,631,27,3,10,3,4
255,571,19,3,9,1,9
255,133,19,3,1,0,8
255,414,16,3,13,2,6
255,204,37,3,10,3,5
255,43,24,3,5,3,4
255,326,46,3,7,1,8
255,558,46,3,8,1,8
255,440,7,1,2,1,8
255,91,48,0,10,3,8
255,378,41,2,8,1,9
255,665,16,3,8,1,6
255,487,19,3,0,0,9
255,328,37,3,11,0,8
255,604,34,1,9,1,9
255,590,32,1,12,1,7
255,277,17,3,10,3,4
255,122,23,2,8,1,9
255,645,32,1,2,1,9
255,462,3,2,11,0,9
255,205,46,3,4,3,5
255,525,46,3,1,0,6
255,419,10,2,8,1,9
255,231,15,3,9,1,9
255,634,37,3,5,3,4
255,504,23,2,0,0,8
255,354,19,3,2,1,8
255,262,1,1,10,3,6
255,463,47,0,10,3,6
255,265,19,3,5,3,7
255,323,8,1,3,2,7
255,583,32,1,10,3,7
255,404,39,3,11,0,6
255,562,6,2,12,1,8
255,51,34,1,2,1,9
255,119,24,3,4,3,2
255,313,47,0,13,2,7
255,476,25,3,9,1,9
255,548,36,3,13,2,3
255,220,21,1,10,3,8
255,371,30,3,0,0,9
255,75,22,2,13,2,1
255,139,7,1,9,1,9
255,310,45,2,2,1,9
255,499,35,3,0,0,6
255,79,11,3,7,1,9
255,316,4,2,2,1,7
255,88,48,0,1,0,9
255,632,10,2,9,1,9
255,175,4,2,10,3,7
255,574,48,0,4,3,7
255,519,25,3,0,0,9
255,646,21,1,2,1,9
255,682,36,3,1,0,7
255,415,38,1,4,3,2
255,456,22,2,12,1,8
255,322,48,0,11,0,9
255,596,9,0,3,2,6
255,203,13,1,4,3,2
255,381,48,0,0,0,9
255,244,34,1,7,1,9
255,492,27,3,5,3,2
255,221,0,0,10,3,5
255,587,11,3,11,0,2
255,241,9,0,11,0,7
255,236,25,3,3,2,7
255,27,30,3,4,3,5
255,575,41,2,10,3,8
255,408,38,1,7,1,9
255,305,40,3,2,1,9
255,482,25,3,11,0,9
255,5,3,2,8,1,9
255,47,34,1,6,0,9
255,74,38,1,13,2,2
255,360,48,0,12,1,8
255,272,28,0,13,2,2
255,352,18,1,7,1,9
255,10,33,3,11,0,9
255,24,4,2,13,2,1
255,260,22,2,10,3,5
255,270,2,1,9,1,1
255,421,32,1,0,0,9
255,681,18,1,13,2,2
256,618,8,1,2,1,2
256,112,44,3,9,1,5
256,372,26,3,13,2,8
256,256,7,1,6,0,3
256,573,7,1,12,1,3
256,511,5,3,9,1,6
256,181,0,0,11,0,7
256,160,7,1,4,3,2
256,138,22,2,2,1,6
256,513,14,0,7,1,8
256,216,8,1,9,1,3
256,621,17,3,0,0,4
256,199,1,1,6,0,8
256,100,29,0,12,1,6
256,296,36,3,12,1,7
256,481,23,2,9,1,8
256,586,16,3,5,3,5
256,157,23,2,7,1,6
256,278,9,0,2,1,3
256,638,41,2,0,0,5
256,307,47,0,11,0,5
256,290,17,3,7,1,9
256,666,44,3,7,1,8
256,197,16,3,0,0,2
256,468,1,1,3,2,5
256,285,35,3,13,2,2
256,6,25,3,5,3,7
256,121,16,3,3,2,3
256,528,7,1,10,3,4
256,239,16,3,12,1,7
256,116,7,1,5,3,9
256,435,28,0,7,1,5
256,346,12,2,8,1,8
256,361,5,3,6,0,3
256,117,45,2,5,3,6
256,292,23,2,12,1,7
256,526,9,0,9,1,3
256,287,30,3,13,2,8
256,201,37,3,1,0,3
256,483,30,3,7,1,8
256,251,11,3,10,3,2
256,394,24,3,9,1,8
256,17,19,3,3,2,4
256,227,23,2,1,0,8
256,99,14,0,6,0,4
256,387,26,3,2,1,8
256,536,21,1,0,0,8
256,52,0,0,1,0,7
256,194,15,3,13,2,2
256,213,45,2,12,1,8
256,675,10,2,1,0,6
256,187,28,0,9,1,9
256,517,36,3,5,3,2
256,132,21,1,6,0,2
256,623,14,0,4,3,2
256,274,40,3,13,2,2
256,521,41,2,3,2,1
256,641,16,3,6,0,3
256,375,32,1,1,0,9
256,538,43,0,12,1,9
256,518,15,3,8,1,8
256,294,47,0,1,0,8
256,258,39,3,12,1,8
256,676,46,3,11,0,4
256,633,5,3,5,3,3
256,501,39,3,3,2,1
256,334,13,1,13,2,3
256,491,6,2,13,2,2
256,42,25,3,6,0,3
256,413,32,1,13,2,3
256,582,6,2,10,3,7
256,45,42,3,5,3,4
256,240,39,3,7,1,3
256,648,43,0,1,0,8
256,364,11,3,4,3,2
256,649,21,1,12,1,2
256,384,6,2,0,0,4
256,95,24,3,10,3,4
256,325,13,1,9,1,5
256,396,33,3,13,2,3
256,288,11,3,1,0,3
256,140,1,1,2,1,7
256,279,16,3,4,3,1
256,68,20,0,2,1,8
256,502,29,0,0,0,6
256,470,28,0,0,0,8
256,620,18,1,9,1,7
256,41,40,3,8,1,6
256,224,27,3,2,1,9
256,21,46,3,13,2,3
256,537,10,2,6,0,7
256,247,21,1,4,3,1
256,4,32,1,6,0,7
256,351,43,0,11,0,9
256,268,24,3,12,1,6
256,32,13,1,10,3,3
256,475,0,0,6,0,6
256,254,10,2,7,1,8
257,251,11,3,10,3,8
257,288,11,3,1,0,9
257,372,26,3,13,2,3
257,256,7,1,6,0,8
257,216,8,1,9,1,8
257,197,16,3,0,0,4
257,618,8,1,2,1,9
257,537,10,2,6,0,8
257,396,33,3,13,2,9
257,68,20,0,2,1,9
257,201,37,3,1,0,6
257,361,5,3,6,0,5
257,279,16,3,4,3,1
257,413,32,1,13,2,2
257,325,13,1,9,1,7
257,292,23,2,12,1,8
257,42,25,3,6,0,8
257,483,30,3,7,1,9
257,502,29,0,0,0,9
257,364,11,3,4,3,1
257,334,13,1,13,2,4
257,194,15,3,13,2,4
257,132,21,1,6,0,9
257,239,16,3,12,1,9
257,582,6,2,10,3,8
257,638,41,2,0,0,8
257,285,35,3,13,2,5
257,4,32,1,6,0,8
257,32,13,1,10,3,9
257,157,23,2,7,1,8
257,621,17,3,0,0,6
257,199,1,1,6,0,9
257,648,43,0,1,0,9
257,274,40,3,13,2,2
257,641,16,3,6,0,7
257,649,21,1,12,1,8
257,387,26,3,2,1,8
257,528,7,1,10,3,9
257,240,39,3,7,1,9
257,513,14,0,7,1,8
257,501,39,3,3,2,8
257,41,40,3,8,1,7
